0.4880807242393454,0.49383491714442784,0.9755232472506791,0.17640679374845383,1086,
0.48633793338175035,0.48935836016649653,0.9703938664953654,0.17367518879415225,1101,
0.48843875023315714,0.4899081127778214,0.967919837347637,0.17774088082065675,1099,
0.481086705241371,0.48755203015785753,0.96873451145683,0.17025075394612316,1103,
0.4864151133531609,0.48982957669048927,0.9690962932680501,0.1720831052781495,1078,
0.4813832783759786,0.48731642189586116,0.9700818966370759,0.1667769942864253,1118,
0.48358137103293086,0.4901437210398178,0.963624072221866,0.17350039937112113,1116,
0.4758715057474834,0.482368648393937,0.9668540491221966,0.15840513000874867,1134,
0.47894374339858725,0.4844105866645724,0.9625052254088153,0.16856393981317208,1126,
0.46891696514362324,0.48166182360794785,0.9620592889328866,0.15099910273613407,1142,
0.4783332655051895,0.48551009188722216,0.9526464640140151,0.16693627619865092,1154,
